Simulation Number,Number Of People Affected,Aggregate Annual Cost,Aggregate Annual Cost Compare,Number Of Events Per Year
,,342291056.165551,,
,,1107112124.43355,,
,,630194286.576591,,
,,643178269.350968,,
,,125788237.12549,,
,,366939348.986297,,
,,1342078612.41765,,
,,792623020.115678,,
,,309164047.092248,,
,,1928924031.57924,,
,,148450366.245586,,
,,676694751.635198,,
,,1212063278.84132,,
,,1570059094.5084,,
,,556234501.001902,,
,,492575348.290648,,
,,1580828213.35066,,
,,749911718.936685,,
,,694949839.801,,
,,951361820.767147,,
,,1741342771.69035,,
,,502504282.754664,,
,,480893076.632182,,
,,16688397.4213759,,
,,149051258.490405,,
,,1454870249.54468,,
,,1751662782.58698,,
,,1660425779.69905,,
,,128470550.210612,,
,,892650381.13478,,
,,463761034.362101,,
,,946198388.592185,,
,,2198427670.01328,,
,,1561702090.35959,,
,,109271845.6607,,
,,1322210643.96121,,
,,18535603.5685893,,
,,471957838.605317,,
,,202779439.579318,,
,,657343866.381309,,
,,144353979.26436,,
,,470998451.204825,,
,,523531899.700165,,
,,330270258.303847,,
,,632983684.451951,,
,,549754603.15971,,
,,73355578.3258371,,
,,271053501.49997,,
,,341588961.629991,,
,,375836854.299932,,
,,1579054501.33463,,
,,2401790489.95783,,
,,427174953.423936,,
,,1643925564.03527,,
,,395994916.013649,,
,,546511473.113994,,
,,135400201.946343,,
,,52157133.6252787,,
,,780193012.928017,,
,,661460540.098069,,
,,1467526575.10043,,
,,653222202.709172,,
,,1468000454.24051,,
,,194846824.858142,,
,,2337652248.96723,,
,,65924347.3933937,,
,,939234469.163008,,
,,579663490.424991,,
,,2494194849.84033,,
,,910820866.316851,,
,,380658976.074458,,
,,547118307.346979,,
,,251015715.317399,,
,,533988653.893954,,
,,390153868.98121,,
,,589483272.025621,,
,,281934704.941405,,
,,333214701.504061,,
,,246489604.19668,,
,,1098816826.6243,,
,,100865076.562139,,
,,381232607.148024,,
,,996931887.682173,,
,,2008877879.89545,,
,,94807723.5158987,,
,,1619687334.59497,,
,,1657436227.88536,,
,,467888173.022909,,
,,1391199594.17274,,
,,585419993.224712,,
,,2903023993.34953,,
,,413554468.884556,,
,,250361322.921588,,
,,665461582.934753,,
,,121274746.755257,,
,,412718105.977823,,
,,271487171.306782,,
,,975730078.891872,,
,,350688146.95473,,
,,97389233.7095909,,
,,366800679.394243,,
,,1531499308.24773,,
,,1793042713.74809,,
,,500721187.649388,,
,,568995305.631348,,
,,351492669.206572,,
,,5813289.18921058,,
,,826119018.801405,,
,,499572913.031592,,
,,171808966.491067,,
,,761337132.410219,,
,,1635670281.18316,,
,,140631699.463509,,
,,1658086938.69068,,
,,209968187.561075,,
,,81902737.0453368,,
,,550354624.925035,,
,,202785241.229203,,
,,834141508.059768,,
,,1880431091.49486,,
,,74549722.3271114,,
,,420260812.59188,,
,,239205996.964284,,
,,1977909379.4856,,
,,1198168593.40807,,
,,528540852.28012,,
,,2173494282.98217,,
,,237832420.74589,,
,,1179334840.44319,,
,,2266369117.37113,,
,,245999370.744557,,
,,201629556.742147,,
,,679396103.760854,,
,,1225017650.75373,,
,,618484619.578954,,
,,557389437.744045,,
,,1183275447.90011,,
,,324028477.633876,,
,,842118749.632073,,
,,229640915.212284,,
,,470070953.276849,,
,,1481155528.23054,,
,,1266538861.18101,,
,,1042992704.68481,,
,,359874091.8711,,
,,206598694.097949,,
,,713298237.582811,,
,,3013900334.56105,,
,,1630558417.15593,,
,,909740592.715047,,
,,270619692.875577,,
,,2921257785.11096,,
,,1564942711.12006,,
,,3877727022.67891,,
,,568130571.398133,,
,,1061341510.95978,,
,,1338797215.12735,,
,,42841839.5399067,,
,,2106756189.25293,,
,,1358892191.87801,,
,,392837770.720343,,
,,162406921.449772,,
,,729402204.261168,,
,,314247291.467525,,
,,3002066731.39544,,
,,206129410.245502,,
,,1467181673.67326,,
,,799928491.544633,,
,,2943335421.11221,,
,,944372355.253946,,
,,325822718.749753,,
,,1489341752.24066,,
,,817794123.636996,,
,,71452007.8857053,,
,,584649616.985869,,
,,297986793.591225,,
,,730832988.036557,,
,,831119647.425843,,
,,1876594014.89112,,
,,161543663.228579,,
,,1075960585.36007,,
,,3764387641.2111,,
,,514222410.622515,,
,,989057350.149035,,
,,11786069.0456129,,
,,973604273.601777,,
,,1683739613.67473,,
,,302980255.444732,,
,,1220827569.90723,,
,,130624703.48734,,
,,1203089258.27637,,
,,126148340.96742,,
,,2393113664.79382,,
,,798091985.11259,,
,,563145092.445425,,
,,1975333615.01964,,
,,90030247.3951037,,
,,2039196995.22722,,
,,667935866.499611,,
,,1645958935.95701,,
,,75506760.5760236,,
,,1044357057.18961,,
,,223198689.810132,,
,,3017138050.43392,,
,,521115595.915666,,
,,994869526.807025,,
,,388153630.989488,,
,,822477732.029663,,
,,1225056479.26002,,
,,457871855.145075,,
,,464028858.742913,,
,,125399042.220842,,
,,498250923.292127,,
,,36055356.2242998,,
,,1425772785.5355,,
,,11598032.6008886,,
,,642040659.342102,,
,,926490133.384644,,
,,779161752.899655,,
,,156985625.695913,,
,,54863845.654021,,
,,556868903.92549,,
,,70151254.3217944,,
,,243019232.817094,,
,,580242273.032421,,
,,694478614.465709,,
,,95910807.4004312,,
,,814488779.647559,,
,,276846783.442439,,
,,1093915395.90587,,
,,279453797.274681,,
,,319590905.891626,,
,,2209720879.26577,,
,,1022668323.63411,,
,,651802331.379226,,
,,227567996.389935,,
,,337510049.376544,,
,,516716703.922255,,
,,17340098.7921943,,
,,1143913934.03007,,
,,1486850800.7055,,
,,1459194832.63449,,
,,215850955.189499,,
,,495813366.683642,,
,,455967293.091925,,
,,703461231.539398,,
,,52658343.5300249,,
,,35748051.3107723,,
,,234862030.772665,,
,,244127605.730534,,
,,1265142597.0172,,
,,1653039354.72704,,
,,96284785.4930692,,
,,1471234336.26728,,
,,687564024.174001,,
,,143569930.40259,,
,,1427635275.10001,,
,,302286103.568793,,
,,836236921.355793,,
,,1804900248.31324,,
,,1773726167.01931,,
,,428247930.540731,,
,,973354853.864592,,
,,1954323253.29122,,
,,573209624.384946,,
,,2023278369.33564,,
,,430576949.678934,,
,,36723629.0834477,,
,,834647591.937888,,
,,111736967.706849,,
,,196279903.712762,,
,,1016416411.00496,,
,,969433958.598951,,
,,192377945.344758,,
,,575758759.454384,,
,,762055703.691382,,
,,22476478.6168783,,
,,326391610.624028,,
,,1412307987.51822,,
,,1254953075.39821,,
,,47560485.6735324,,
,,977863391.951529,,
,,784509579.075778,,
,,2279140228.05782,,
,,305777047.516793,,
,,4283304803.73422,,
,,1382077116.36821,,
,,1832977201.12263,,
,,1778719456.845,,
,,77804017.0439985,,
,,180431520.354959,,
,,333651745.352253,,
,,445168618.965355,,
,,945401199.546478,,
,,513802002.649763,,
,,1199204158.17791,,
,,769119542.666619,,
,,937394784.27874,,
,,2192687655.68106,,
,,4113740875.16408,,
,,1251607756.6984,,
,,611531002.177566,,
,,583231083.272555,,
,,624681843.904833,,
,,204843288.835005,,
,,1193585333.83144,,
,,410646547.563385,,
,,129303300.990221,,
,,1170781933.63354,,
,,67608734.6127166,,
,,1150263837.06221,,
,,256865398.429832,,
,,2016280440.83944,,
,,305672308.185671,,
,,197086923.754714,,
,,2076921978.45677,,
,,4842881105.63453,,
,,1316372485.19531,,
,,677573472.883455,,
,,655235983.311015,,
,,780519330.566962,,
,,252579129.776024,,
,,2114325746.48187,,
,,425278975.088138,,
,,169664194.390815,,
,,423119897.169629,,
,,198915943.587885,,
,,1596817341.2719,,
,,184732353.530962,,
,,206497437.35401,,
,,411128171.641231,,
,,886552517.399592,,
,,189916646.063097,,
,,417010423.034946,,
,,717624110.684384,,
,,212690976.357884,,
,,334674054.750445,,
,,1412991363.05395,,
,,12265370.4572278,,
,,805421553.877045,,
,,2222008169.65396,,
,,926386510.16767,,
,,605541292.603398,,
,,583670970.29858,,
,,1096567239.54444,,
,,356273029.591138,,
,,1111327978.83021,,
,,378395703.244192,,
,,1047363406.07433,,
,,2293094990.04649,,
,,430770176.481556,,
,,43270510.1820567,,
,,1475763014.3956,,
,,10251759.1573327,,
,,30864161.9975483,,
,,868343821.688659,,
,,859949138.060247,,
,,300058889.228307,,
,,807264052.269628,,
,,257023035.364901,,
,,169078249.507036,,
,,1397645842.5531,,
,,1367713681.24944,,
,,560981376.104582,,
,,273261232.689137,,
,,628447745.154817,,
,,72546815.1970818,,
,,1437828655.52926,,
,,1896166867.02094,,
,,908360257.812929,,
,,846755540.603874,,
,,666170915.865273,,
,,8414851.5462385,,
,,1471131291.83637,,
,,1110257727.38855,,
,,651306685.988771,,
,,419710998.175586,,
,,74283617.120915,,
,,409830946.594837,,
,,1065692401.88075,,
,,1206276703.08781,,
,,285555624.021514,,
,,3080691793.29887,,
,,645241513.298196,,
,,645990523.794686,,
,,1102260037.35977,,
,,936483806.470799,,
,,821399711.585614,,
,,185390195.11417,,
,,165485555.661162,,
,,360368026.265922,,
,,2249333221.31113,,
,,534439125.930085,,
,,1293212597.36099,,
,,491867630.486784,,
,,2434733.53817546,,
,,452754306.443158,,
,,1023718977.05085,,
,,1031250116.06872,,
,,449078594.290322,,
,,1889791779.99696,,
,,680509440.243156,,
,,335108332.012295,,
,,522903965.092363,,
,,459333758.815461,,
,,423819240.847609,,
,,98022549.8987989,,
,,453765259.255722,,
,,1228895130.99892,,
,,1505007589.61589,,
,,265181752.77727,,
,,758844883.900403,,
,,766944694.283346,,
,,655757103.311968,,
,,21310445.0116204,,
,,2279187216.26355,,
,,714576591.761274,,
,,842826084.161402,,
,,2282669694.02311,,
,,1513838726.74914,,
,,241146636.653252,,
,,1381254876.49133,,
,,4623349665.69375,,
,,3258084138.9537,,
,,2149466511.80405,,
,,458443842.506564,,
,,415262472.155435,,
,,1481199681.41062,,
,,3605168875.91667,,
,,1080008702.92846,,
,,70432194.4940506,,
,,2207967211.54981,,
,,218241433.449818,,
,,1206945599.88365,,
,,247015473.279742,,
,,1672196494.3601,,
,,570535500.967476,,
,,59847122.95761,,
,,291227847.145315,,
,,131933904.090162,,
,,1426523178.19986,,
,,1699450423.44478,,
,,691860834.689948,,
,,568060709.555785,,
,,766363234.795726,,
,,620500990.464302,,
,,162814375.84559,,
,,427668281.615207,,
,,1575288101.30649,,
,,3051425633.80645,,
,,47958837.0454199,,
,,1570398906.88325,,
,,184581908.100081,,
,,3244247653.7451,,
,,362175590.237338,,
,,504496980.471898,,
,,670957480.242664,,
,,2106388716.51997,,
,,1344602438.91772,,
,,513485290.421943,,
,,607057176.190702,,
,,394071228.787766,,
,,1647976168.10945,,
,,623848574.710003,,
,,1098585661.84834,,
,,798124994.306079,,
,,726193247.471272,,
,,389981531.557884,,
,,912582834.921401,,
,,1017866109.67492,,
,,1791337531.11026,,
,,1228346693.32507,,
,,513947080.55972,,
,,575232710.735131,,
,,466005097.193476,,
,,1989352403.74869,,
,,168180773.273285,,
,,2896054287.64604,,
,,12502282.180096,,
,,1480345751.66271,,
,,344384112.186798,,
,,116748243.471331,,
,,144969582.526793,,
,,181503178.175885,,
,,519612991.988948,,
,,630323087.889956,,
,,1995988064.33859,,
,,294074254.655885,,
,,144705962.800078,,
,,949113012.096492,,
,,1693703272.64297,,
,,405848089.792309,,
,,290776258.681526,,
,,431012421.435147,,
,,1098912410.83031,,
,,109434506.525427,,
,,402004226.59998,,
,,373786214.126866,,
,,532173399.311287,,
,,468268789.602767,,
,,383770997.485963,,
,,23778091.7116429,,
,,838403206.773808,,
,,362834896.167991,,
,,650884936.592412,,
,,1988038892.67258,,
,,2848628361.64064,,
,,539424087.814575,,
,,1131521860.71719,,
,,1182607736.57962,,
,,315886280.072442,,
,,390686947.53455,,
,,1535833749.3507,,
,,308946366.497871,,
,,415334726.587563,,
,,389202584.538791,,
,,482290089.07437,,
